,key,alias,name_x,rating,price,review_count,categories,lat,lon,display_address,city,zip_code,phone,address,health codes,date,url,num_health_code_violations
54,1111-wor,world-traveler-coffee-roasters-sacramento,World Traveler Coffee Roasters,4.0,$$,99,['Coffee Roasteries'],38.57391,-121.47491,"['1111 24th St', 'Ste 101', 'Sacramento, CA 95816']",Sacramento,95816,,"1111 24th St Ste 101  Sacramento, CA 95816-5019","[['1b', '1c', '7', '14a', '27', '35', '36', '39', '40', '44d', '44e']]","['December 1, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E6B4CBC0-F904-4D8F-A62C-0D890F825ECF,11
55,1112-the,the-firehouse-restaurant-sacramento,The Firehouse Restaurant,4.2,$$$,1840,"['New American', 'Venues & Event Spaces', 'Steakhouses']",38.581539,-121.504931,"['1112 2nd St', 'Sacramento, CA 95814']",Sacramento,95814,19164424772.0,"1112 2nd St  Sacramento, CA 95814-3204","[['4', '13', '23', '27', '30a', '33', '35'], ['9', '13', '44e'], ['6', '13', '21', '27', '33']]","['May 1, 2023', 'April 26, 2023', 'March 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0C566CA2-32B3-4521-A360-1C4A3BAC8B53,15
56,1115-the,the-habit-burger-grill-folsom,The Habit Burger Grill,3.5,$$,264,"['Burgers', 'Salad', 'Sandwiches']",38.6683048784317,-121.155003574012,"['1115 E Bidwell St', 'Ste 126', 'Folsom, CA 95630']",Folsom,95630,19169833028.0,"1115 E Bidwell St  Folsom, CA 95630-5554",[['33']],"['January 29, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=14910140-FF5E-420E-9B43-09A32CA48A08,1
57,1115-wor,world-famous-hotboys-sacramento,World Famous Hotboys,4.2,$$,585,"['American', 'Chicken Shop', 'Halal']",38.5746683449838,-121.4790413671564,"['1115 21st St', 'Sacramento, CA 95811']",Sacramento,95811,19164699139.0,"1115 21st St  Sacramento, CA 95811-4207","[['1b', '1c', '7', '36', '40', '45']]","['October 19, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=52009E83-AE29-4EA5-A0F9-941FA6602C62,6
58,1116-caf,cafeteria-15l-sacramento,Cafeteria 15L,3.9,$$,3639,"['Breakfast & Brunch', 'New American', 'Comfort Food']",38.5767253374007,-121.487535322754,"['1116 15th St', 'Sacramento, CA 95814']",Sacramento,95814,19164921960.0,"1116 15th St  Sacramento, CA 95814-4011","[['6', '14a', '23', '29', '35', '44a']]","['December 11, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=22EA8367-63E8-4C3A-AACC-DE82276FA117,6
59,1117-pre,prelude-kitchen-and-bar-sacramento-2,Prelude Kitchen & Bar,4.3,$$$,368,"['New American', 'Bars', 'Venues & Event Spaces']",38.578072,-121.492748,"['1117 11th St', 'Sacramento, CA 95814']",Sacramento,95814,19168981071.0,"1117 11th St  Sacramento, CA 95814-3801","[['4', '7', '11', '23', '33', '41']]","['November 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=06A039DB-559A-4AD1-ADCF-40C699EF3E2F,6
60,1118-sta,station-16-sacramento-2,Station 16,4.0,$$$,2059,"['Seafood', 'Cocktail Bars']",38.576459,-121.486352,"['1118 16th St', 'Sacramento, CA 95814']",Sacramento,95814,19162284042.0,"1118 16th St  Sacramento, CA 95814-4027","[['23', '27'], ['23', '27']]","['November 20, 2023', 'November 20, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D8090AC3-E32F-465C-AC1A-B209B486E49D,4
61,1121-whi,whired-wine-window-sacramento-5,Whired Wine Window,4.3,$$,116,"['Wine Bars', 'Tapas/Small Plates', 'Venues & Event Spaces']",38.57770303099875,-121.49203421479164,"['1121 L St', 'Ste 101', 'Sacramento, CA 95814']",Sacramento,95814,,"1121 L St  Sacramento, CA 95814-3926",[['34']],"['October 19, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=45E45EC1-7C00-436E-8603-E4E2D3E20CCE,1
62,1122-pet,petra-greek-sacramento,Petra Greek,4.1,$$,1093,"['Greek', 'Mediterranean']",38.5763835,-121.4861604,"['1122 16th St', 'Sacramento, CA 95814']",Sacramento,95814,19164431993.0,"1122 16th St  Sacramento, CA 95814-4027","[['4', '7', '9', '23', '27', '45']]","['February 22, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=37DE8B58-294B-443B-8965-638CDD6C53AD,6
63,1123-sta,starbucks-sacramento-96,Starbucks,2.8,$,91,['Coffee & Tea'],38.57775427,-121.4914161,"['1123 12th St', 'Hyatt Regency Sacramento.', 'Sacramento, CA 95814']",Sacramento,95814,19163213716.0,"1123 12th St  Sacramento, CA 95814-3903","[['7', '35', '39', '41', '44c'], ['7', '34']]","['February 14, 2024', 'October 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D6015040-475E-4AA1-8589-0F7480056AEB,7
64,1127-jam,jamba-sacramento-44,Jamba,3.7,$,79,['Juice Bars & Smoothies'],38.57066,-121.46597,"['1127 Alhambra Blvd', 'Sacramento, CA 95816']",Sacramento,95816,19167372051.0,"1127 Alhambra Blvd  Sacramento, CA 95816-5286","[['1b', '35', '38', '40', '49'], ['1c', '14b', '26', '33', '40', '49']]","['January 3, 2024', 'March 10, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=149C7019-7829-4DED-BA2C-8FEDEBDD90CB,11
65,1131-ell,ella-dining-room-and-bar-sacramento,Ella Dining Room and Bar,4.1,$$$,2102,"['New American', 'Venues & Event Spaces', 'Cocktail Bars']",38.57887,-121.4914,"['1131 K St', 'Sacramento, CA 95814']",Sacramento,95814,19164433772.0,"1131 K St  Sacramento, CA 95814-3904","[['7', '9'], ['7', '9']]","['November 30, 2023', 'November 30, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2A5487B8-5CC6-4376-B4BF-FC33F67EB41D,4
66,1131-ton,tonys-delicatessen-and-catering-sacramento,Tony's Delicatessen & Catering,4.6,$$,331,"['Delis', 'Caterers']",38.5797022283077,-121.490905433893,"['1131 J St', 'Sacramento, CA 95814']",Sacramento,95814,19164478669.0,"1131 J St  Sacramento, CA 95814-2809","[['7'], ['4', '14a', '21', '23', '40']]","['February 27, 2024', 'October 30, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D78F0B16-AE85-4F2C-9EA3-C61DFA3E7C10,6
67,1132-pub,public-house-downtown-sacramento,Public House Downtown,3.8,$$,1983,"['New American', 'Sports Bars', 'Breakfast & Brunch']",38.576166714481,-121.486355956124,"['1132 16th St', 'Sacramento, CA 95814']",Sacramento,95814,19164460888.0,"1132 16th St  Sacramento, CA 95814-4027","[['1a', '33']]","['December 18, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FA6F97B6-410B-4BB5-AEE4-E52A75DC1031,2
68,1140-sta,starbucks-sacramento-28,Starbucks,2.6,$,132,['Coffee & Tea'],38.598439,-121.450835,"['1140 Exposition Blvd', 'Ste 100', 'Sacramento, CA 95815']",Sacramento,95815,19169255693.0,"1140 Exposition Blvd Ste 100  Sacramento, CA 95815-4333","[['6', '7', '21', '27', '30a', '33', '35', '41', '42', '45', '47a', '47c', '49']]","['November 21, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=74015DE0-FB83-4814-9B4D-418556430CC0,13
69,1140-sub,subway-sacramento-167,Subway,2.5,$,61,"['Sandwiches', 'Fast Food']",38.598209,-121.450884389867,"['1140 Exposition Blvd', 'Ste 500', 'Sacramento, CA 95815']",Sacramento,95815,19169252747.0,"1140 Exposition Blvd Ste 500  Sacramento, CA 95815-4334","[['42', '44d', '45', '47c']]","['November 21, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8DE89406-947F-4C30-9003-C060F2DEECE3,4
70,1151-rou,round-table-pizza-folsom,Round Table Pizza,2.7,$$,100,['Pizza'],38.67107,-121.163801,"['1151 Riley St', 'Folsom, CA 95630']",Folsom,95630,19169830184.0,"1151 Riley St  Folsom, CA 95630-3508","[['1c', '23', '33', '49'], ['6', '7', '38']]","['March 5, 2024', 'November 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BBEE770F-D76C-45E8-8766-F195F35AF9AF,7
71,1169-fol,folsom-palace-folsom,Folsom Palace,3.9,$$,386,"['Chinese', 'Asian Fusion', 'Bars']",38.67092388915426,-121.1632823361745,"['1169 Riley St', 'Folsom, CA 95630']",Folsom,95630,19169838880.0,"1169 Riley St  Folsom, CA 95630-3508","[['1b', '1c', '5a', '27', '30a', '30b', '33', '40'], ['1c', '7', '13', '44e']]","['February 21, 2024', 'August 30, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=969F40C8-680C-48DB-9A87-D0A741615659,12
72,1200-cam,camellia-coffee-roasters-sacramento,Camellia Coffee Roasters,4.6,$$,409,"['Coffee & Tea', 'Coffee Roasteries', 'Breakfast & Brunch']",38.57053872458346,-121.49422912024887,"['1200 R St', 'Ste 130', 'Sacramento, CA 95811']",Sacramento,95811,,"1200 R St  Sacramento, CA 95811-5808","[['7', '33', '40']]","['October 13, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FCDE76AA-2F08-4839-A66E-EB074ECD4833,3
73,1200-smi,smics-bar-sacramento,Smic's Bar,4.5,$$,68,"['Bars', 'Venues & Event Spaces', 'Pizza']",38.57824,-121.49083,"['1200 K St', 'Ste 8', 'Sacramento, CA 95814']",Sacramento,95814,19162284518.0,"1200 K St Ste 8  Sacramento, CA 95814-3950","[['6', '23', '27', '48']]","['October 13, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=CE1F9D6E-83A8-48E5-A843-C851B3252008,4
74,1200-the,thee-upper-crust-pizza-sacramento-3,Thee Upper Crust Pizza,3.5,$,162,"['Pizza', 'Buffets', 'Sandwiches']",38.57830246972164,-121.49028575978711,"['1200 K St', 'Ste 10', 'Sacramento, CA 95814']",Sacramento,95814,19164440844.0,"1200 K St Ste 10  Sacramento, CA 95814-3950","[['1a'], ['4']]","['February 14, 2024', 'November 2, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1C40C548-C76A-4974-9021-F57641BE08BB,2
75,1201-bra,brasserie-du-monde-sacramento,Brasserie Du Monde,3.8,$$,411,"['French', 'Brasseries']",38.57868,-121.49066,"['1201 K St', 'Ste 100', 'Sacramento, CA 95814']",Sacramento,95814,19163298033.0,"1201 K St Ste 100  Sacramento, CA 95814-3973","[['4', '6', '7', '13', '16', '17', '23', '33'], ['7', '35']]","['November 20, 2023', 'October 5, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8499A70A-A9D2-48B3-A9F2-4FEC1A588000,10
76,1201-jim,jimmys-soul-food-and-hmong-cuisine-sacramento,Jimmy's Soul Food & Hmong Cuisine,3.1,$,82,"['Soul Food', 'Delis', 'Grocery']",38.6368,-121.43923,"['1201 Grand Ave', 'Sacramento, CA 95838']",Sacramento,95838,19169227501.0,"1201 Grand Ave  Sacramento, CA 95838-3620","[['1b', '1c', '4', '7', '27', '30b', '33', '35', '36', '45']]","['May 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B6F66E17-6422-4C2E-9BBD-0F6A7F60A2D1,10
77,1210-joe,joes-crab-shack-sacramento,Joe's Crab Shack,2.7,$$,2668,"['Seafood', 'American']",38.5812322,-121.5069926,"['1210 Front St', 'Sacramento, CA 95814']",Sacramento,95814,19165534249.0,"1210 Front St  Sacramento, CA 95814-3247","[['4', '6', '7', '14a', '21', '43']]","['September 13, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=697ABEEB-E88D-4C56-9F6B-4F3E36C95C59,6
78,1211-min,ming-dynasty-sacramento-4,Ming Dynasty,3.7,$$,548,"['Cantonese', 'Dim Sum', 'Seafood']",38.56319043370991,-121.49724934946843,"['1211 Broadway', 'Sacramento, CA 95818']",Sacramento,95818,19164912233.0,"1211 Broadway  Sacramento, CA 95818-2216","[['1b', '4', '7', '9', '16', '23', '27', '30a', '30b', '33', '35', '38'], []]","['March 7, 2024', 'October 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FDB82FFB-2B5D-4EB8-ABC7-13722BC5B92C,12
79,1215-gra,grace-coffee-roasters-sacramento,Grace Coffee Roasters,4.5,$,170,"['Coffee Roasteries', 'Breakfast & Brunch']",38.57841205214481,-121.48964949631733,"['1215 K St', 'Ste 110', 'Sacramento, CA 95814']",Sacramento,95814,19167061200.0,"1215 K St Ste 110  Sacramento, CA 95814-4007","[['1a', '7', '35']]","['February 1, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0FEF102C-C3FF-4710-A8A1-E222DFA88747,3
80,1215-kin,kindred-seoul-sacramento,Kindred Seoul,4.2,$$,43,['Korean'],38.5742383,-121.49231,"['1215 O St', 'Sacramento, CA 95814']",Sacramento,95814,19167090453.0,"1215 O St  Sacramento, CA 95814-5804","[['1b', '7', '27', '30a', '33', '36'], ['1b', '4', '7', '33', '36', '41']]","['March 13, 2024', 'November 30, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2D2FB62D-1C8D-4DF5-97F5-5F912E330FB9,12
81,1215-mul,mulvaneys-b-and-l-sacramento,Mulvaney's B & L,4.4,$$$,1347,['New American'],38.5743598937988,-121.482093811035,"['1215 19th St', 'Sacramento, CA 95811']",Sacramento,95811,19164416022.0,"1215 19th St Ste 100  Sacramento, CA 95811-4161","[['4', '27', '35', '40', '44a', '44e']]","['January 4, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D70299DC-B2CD-4070-9146-508A83B5C68D,6
82,1215-tow,town-and-country-grill-sacramento,Town & Country Grill ,4.7,$$,48,"['Mexican', 'Caterers', 'Halal']",38.579781,-121.49015,"['1215 J St', 'Sacramento, CA 95814']",Sacramento,95814,19162744093.0,"1215 J St  Sacramento, CA 95814-2906","[['1a', '4', '6', '30a', '43', '48'], ['7', '23', '27', '44a', '44c']]","['February 1, 2024', 'October 13, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D0A8BD1A-A9E0-4ADE-90D4-74CC3DC9250C,11
83,1217-kup,kupros-craft-house-sacramento-3,Kupros Craft House,3.5,$$,944,"['New American', 'Bars']",38.573501,-121.47961,"['1217 21st St', 'Sacramento, CA 95811']",Sacramento,95811,19164400401.0,"1217 21st St  Sacramento, CA 95811-4209","[['7', '14a', '23', '30b', '33', '35', '41', '43', '44a', '45']]","['November 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A1F67856-652B-4ACD-BE15-70BB2E69CF13,10
84,1221-sok,soku-ramen-bar-sacramento-7,Soku Ramen Bar,4.3,$$,270,"['Sandwiches', 'Ramen', 'Noodles']",38.5696633504949,-121.46550307825576,"['1221 Alhambra Blvd', 'Ste 107', 'Sacramento, CA 95816']",Sacramento,95816,19168826888.0,"1221 Alhambra Blvd Ste 107  Sacramento, CA 95816-5237","[['7', '33', '35', '36', '39', '44a']]","['September 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=21E34C9E-D0C4-4AAC-83CC-F57E8EA82F11,6
85,1221-sus,sushi-cafe-sacramento-2,Sushi Cafe,3.7,$$,630,"['Japanese', 'Sushi Bars']",38.5696754455566,-121.465873718262,"['1221 Alhambra Blvd', 'Ste 103', 'Sacramento, CA 95816']",Sacramento,95816,19164516888.0,"1221 Alhambra Blvd Ste 103  Sacramento, CA 95816-5237","[['5b', '7', '14a', '23', '30a', '30b', '33', '35', '36', '39', '43', '44d', '45']]","['September 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0E74A36B-B907-45C2-BC88-79D69226D338,13
86,1229-fir,fire-wings-howe-sacramento,Fire Wings - Howe,3.6,$$,478,"['Chicken Wings', 'Poke', 'Beer Bar']",38.58814,-121.4158,"['1229 Howe Ave', 'Ste B', 'Sacramento, CA 95825']",Sacramento,95825,19166049464.0,"1229 Howe Ave # B  Sacramento, CA 95825-3401","[['1c', '8', '30a', '44d']]","['November 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6757DCF6-7F69-42AA-B02B-DE2FFDED18AA,4
87,1229-par,paris-baguette-sacramento,Paris Baguette,4.0,$$,696,"['Bakeries', 'Coffee & Tea', 'Patisserie/Cake Shop']",38.58814,-121.4158,"['1229 Howe Ave', 'Sacramento, CA 95825']",Sacramento,95825,19169255006.0,"1229 Howe Ave  Sacramento, CA 95825-3401","[['1b', '1c', '35']]","['November 21, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4CAF2A27-1CF3-4B32-900D-F5670C93A011,3
88,1229-sou,sourdough-and-co-sacramento-35,Sourdough & Co,4.0,$$,309,"['Salad', 'Soup', 'Sandwiches']",38.588119,-121.415832,"['1229 Howe Ave', 'Sacramento, CA 95825']",Sacramento,95825,19168233600.0,"1229 Howe Ave Ste E  Sacramento, CA 95825-3401","[['1b', '1c', '6', '7', '21', '36', '39', '40', '47c', '49'], ['1b', '1c', '21']]","['January 4, 2024', 'April 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=61B1E4BE-E5F5-46BD-993F-22FF24444EB2,13
89,1230-jac,jacks-urban-eats-sacramento,Jack's Urban Eats,3.4,$$,900,"['American', 'Salad', 'Sandwiches']",38.573620786989,-121.48151241954,"['1230 20th St', 'Sacramento, CA 95814']",Sacramento,95814,19164440492.0,"1230 20th St  Sacramento, CA 95811-4204","[['4', '9', '44e']]","['November 16, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B00A035F-4D6A-4B3A-80A2-A1E32D525545,3
90,1231-sub,subway-sacramento-175,Subway,2.3,$,53,"['Sandwiches', 'Fast Food']",38.57949063126067,-121.489642246122,"['1231 J St', 'Sacramento, CA 95814']",Sacramento,95814,19168224644.0,"1231 J St  Sacramento, CA 95814-2906","[['4', '6', '14b', '21', '30a', '44d'], ['4', '14b'], ['4', '14b']]","['January 22, 2024', 'October 13, 2023', 'October 13, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E322B9A3-A6E1-4E18-9A8D-1706591FE861,10
91,1233-hal,halal-food-and-ice-cream-sacramento,Halal Food & Ice Cream,3.9,$$,81,"['Ice Cream & Frozen Yogurt', 'Halal', 'Fast Food']",38.57942,-121.489575,"['1233 J St', 'Sacramento, CA 95814']",Sacramento,95814,19169175240.0,"1233 J St  Sacramento, CA 95814-2906","[['1b', '4', '29', '36', '40'], ['1b', '40']]","['February 13, 2024', 'October 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7F4C7707-12A6-4B78-BFB3-1B75F6C5C996,7
92,1234-dut,dutch-bros-coffee-sacramento-7,Dutch Bros Coffee,3.9,$$,61,"['Juice Bars & Smoothies', 'Coffee & Tea']",38.58818,-121.4148456,"['1234 Howe Ave', 'Sacramento, CA 95825']",Sacramento,95825,15419554700.0,"1234 Howe Ave  Sacramento, CA 95825-3400","[['21', '43', '47b', '49']]","['April 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=564C6CDD-7289-4C5C-AAF8-DB2017F79327,4
93,1237-pen,pennisis-deli-sacramento,Pennisi's Deli,3.3,$$,155,['Delis'],38.5795806,-121.4901084,"['1237 J St', 'Sacramento, CA 95814']",Sacramento,95814,19164485610.0,"1237 J St  Sacramento, CA 95814-2906","[['4', '7', '35', '38'], ['4']]","['February 27, 2024', 'October 13, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=22EF8833-3ACD-448D-B299-FD6BE5ECB95B,5
94,1249-buc,buca-di-beppo-italian-restaurant-sacramento-3,Buca di Beppo Italian Restaurant,3.3,$$,1356,['Italian'],38.58862104103031,-121.41586124897005,"['1249 Howe Ave', 'Sacramento, CA 95825']",Sacramento,95825,19169226673.0,"1249 Howe Ave  Sacramento, CA 95825-3401","[['7', '11', '14a', '36', '40', '41', '44d', '45']]","['November 20, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A4BBD8C7-E214-40B1-AA27-22014D6F946C,8
95,1250-sub,subway-sacramento-178,Subway,3.3,$,32,"['Sandwiches', 'Fast Food']",38.58795293792009,-121.4132373521843,"['1250 Howe Ave', 'Ste 12B', 'Sacramento, CA 95825']",Sacramento,95825,19169251088.0,"1250 Howe Ave Ste 12B  Sacramento, CA 95825-3402",[['49']],"['April 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=35A26E1B-F1CF-4FEE-93C1-8CC54803E745,1
96,1290-fam,famous-kabob-sacramento,Famous Kabob,3.7,$$,749,"['Persian/Iranian', 'Middle Eastern', 'Mediterranean']",38.588481,-121.400956,"['1290 Fulton Ave', 'Ste C', 'Sacramento, CA 95825']",Sacramento,95825,19164831700.0,"1290 Fulton Ave # 3  Sacramento, CA 95825-7397","[['4', '21', '35']]","['October 31, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DFCDB37A-19D7-432E-AD2F-3C77AC7A7734,3
97,1290-pee,peets-coffee-folsom-2,Peet's Coffee,4.0,$,109,['Coffee & Tea'],38.6692899,-121.15162,"['1290 E Bidwell St', 'Ste 110', 'Folsom, CA 95630']",Folsom,95630,19168174527.0,"1290 E Bidwell St Ste 110  Folsom, CA 95630-3625","[['33', '42'], ['7']]","['February 15, 2024', 'August 7, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=70DCF086-F596-4D60-971A-657AA39DEE13,3
98,1299-baa,baan-noodles-and-rice-sacramento,Baan Noodles and Rice,4.2,$$,132,"['Thai', 'Noodles']",38.49641,-121.51056,"['1299 Florin Rd', 'Sacramento, CA 95831']",Sacramento,95831,19163919991.0,"1299 Florin Rd  Sacramento, CA 95831-3617",[['6']],"['March 1, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=900701FD-B9E0-49DD-94D7-29F09619BD7D,1
