,key,alias,name,review_count,categories,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
132,2915-piz,pizza-twist-k-street-sacramento-2,Pizza Twist - K Street,14,"['Pizza', 'Desserts', 'Salad']","['2915 K St', 'Sacramento, CA 95816']",2915 K St,,,Sacramento,95816,+12796001060
133,1725-sac,sacyard-community-tap-house-sacramento-2,SacYard Community Tap House,249,"['Beer Bar', 'Beer Gardens', 'Food Trucks']","['1725 33rd St', 'Sacramento, CA 95816']",1725 33rd St,,,Sacramento,95816,+19164004708
134,1725-clu,cluster-coffee-sacramento,Cluster Coffee,14,['Coffee & Tea'],"['1725 33rd St', 'Sacramento, CA 95816']",1725 33rd St,,,Sacramento,95816,
135,500-hea,heart-rock-cafe-sacramento,Heart Rock Cafe,2,"['Cafes', 'Coffee & Tea']","['500 University Ave', 'Sacramento, CA 95825']",500 University Ave,,,Sacramento,95825,
136,2001-sta,starbucks-sacramento-200,Starbucks,88,['Coffee & Tea'],"['2001 Stockton Blvd', 'Sacramento, CA 95817']",2001 Stockton Blvd,,,Sacramento,95817,+19164557553
137,6200-gio,giovannis-old-world-new-york-pizzeria-sacramento,Giovanni's Old World New York Pizzeria,824,"['Pizza', 'Italian']","['6200 Folsom Blvd', 'Sacramento, CA 95819']",6200 Folsom Blvd,,,Sacramento,95819,+19164558831
138,6000-gru,grumpy-mule-sacramento-2,Grumpy Mule,36,['Cafeteria'],"['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,+19162782860
139,1978-sub,subway-sacramento-39,Subway,52,"['Sandwiches', 'Fast Food']","['1978 Stockton Blvd', 'Sacramento, CA 95816']",1978 Stockton Blvd,,,Sacramento,95816,+19164526666
140,6415-cic,cicero-s-pizzerria-sacramento,Cicero’s Pizzerria,2,['Pizza'],"['6415 Elvas Ave', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,
141,6415-lap,la-patrona-the-good-stuff-sacramento,La Patrona The Good Stuff,1,['Mexican'],"['6415 Elvas Ave', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,+16502185404
142,6415-pur,pure-soul-plant-based-eats-sacramento,Pure Soul Plant-Based Eats,283,"['Vegan', 'Comfort Food', 'Sandwiches']","['6415 Elvas Ave', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,+19165105651
143,6415-oki,okie-dokies-sacramento,Okie Dokies,24,['Burgers'],"['6415 Elvas Ave', 'Ste 9', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,
144,6415-gon,gondo-fusion-sacramento-3,Gondo Fusion,49,"['Food Trucks', 'Cuban', 'Mexican']","['6415 Elvas Ave', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,+16502185404
145,6415-nas,nash-and-proper-the-line-sacramento,Nash & Proper | The Line,4,"['Chicken Shop', 'Chicken Wings']","['6415 Elvas Ave', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,+19164266712
146,2075-ral,raleys-sacramento-10,Raley's,168,"['Grocery', 'Delis', 'Beer, Wine & Spirits']","['2075 Fair Oaks Blvd', 'Sacramento, CA 95825']",2075 Fair Oaks Blvd,,,Sacramento,95825,+19166482003
147,2040-tik,tikis-tacos-sacramento,Tikis Tacos,15,"['Halal', 'Tacos']","['2040 Stockton Blvd', 'Sacramento, CA 95817']",2040 Stockton Blvd,,,Sacramento,95817,+19165163959
148,1415-lae,la-estrella-tacos-and-seafood-sacramento,La Estrella Tacos & Seafood,3,"['Food Trucks', 'Seafood', 'Tacos']","['1415 30th St', 'Sacramento, CA 95816']",1415 30th St,,,Sacramento,95816,
149,6423-the,the-mill-sacramento-15,The Mill,107,"['Coffee & Tea', 'Cafes', 'Coffee Roasteries']","['6423 Elvas Ave', 'Sacramento, CA 95819']",6423 Elvas Ave,,,Sacramento,95819,+19164699683
150,1525-haw,hawks-public-house-sacramento,Hawks Public House,575,"['New American', 'Bars', 'Venues & Event Spaces']","['1525 Alhambra Blvd', 'Sacramento, CA 95816']",1525 Alhambra Blvd,,,Sacramento,95816,+19165884440
151,1600-foo,food-festival-pass-sacramento,Food Festival Pass,1,"['Street Vendors', 'Festivals']","['1600 Exposition Blvd', 'Sacramento, CA 95815']",1600 Exposition Blvd,,,Sacramento,95815,+19162633000
152,205-sta,stanford-park-sacramento,Stanford Park,2,['Parks'],"['205 27th St', 'Sacramento, CA 95816']",205 27th St,,,Sacramento,95816,
153,6000-buz,buzz-burger-bar-sacramento,Buzz Burger Bar,6,"['Burgers', 'Breakfast & Brunch', 'Bars']","['6000 J St', 'University Enterprises', 'Sacramento, CA 95819']",6000 J St,University Enterprises,University Enterprises,Sacramento,95819,+19162786376
154,1600-wes,western-states-horse-expo-sacramento,Western States Horse Expo,2,"['Festivals', 'Horseback Riding', 'Local Flavor']","['1600 Exposition Blvd', 'Sacramento, CA 95815']",1600 Exposition Blvd,,,Sacramento,95815,+18003522411
155,6000-goo,good-eats-sacramento-8,Good Eats,23,['New American'],"['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,+19162787248
156,2315-pav,pavilion-cafe-sacramento,Pavilion Cafe,31,['Cafes'],"['2315 Stockton Blvd', 'Sacramento, CA 95817']",2315 Stockton Blvd,,,Sacramento,95817,
157,2095-sta,starbucks-sacramento-138,Starbucks,62,['Coffee & Tea'],"['2095 Fair Oaks Blvd', 'Sacramento, CA 95825']",2095 Fair Oaks Blvd,,,Sacramento,95825,+19162921248
158,1004-blu,blue-cue-sacramento,Blue Cue,367,"['Pool Halls', 'American', 'Bars']","['1004 28th St', 'Sacramento, CA 95816']",1004 28th St,,,Sacramento,95816,+19164416810
159,2730-cen,centro-cocina-mexicana-sacramento,Centro Cocina Mexicana,782,['Mexican'],"['2730 J St', 'Paragary Restaurant Group', 'Sacramento, CA 95816']",2730 J St,Paragary Restaurant Group,Paragary Restaurant Group,Sacramento,95816,+19164422552
160,6000-cha,chandos-tacos-sacramento-8,Chandos Tacos,1,"['Mexican', 'Food Trucks']","['6000 Jed Smith Dr', 'Sacramento, CA 95819']",6000 Jed Smith Dr,,,Sacramento,95819,+19166418226
161,6000-epi,epicure-sacramento,Epicure,10,"['American', 'Salad', 'Sandwiches']","['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,+19162786100
162,6350-tac,tacoa-tacos-y-tequila-sacramento,Tacoa Tacos Y Tequila,315,"['Mexican', 'Cocktail Bars']","['6350 Folsom Blvd', 'Sacramento, CA 95819']",6350 Folsom Blvd,,,Sacramento,95819,+19164763407
163,2825-caf,cafe-on-l-sacramento-4,Cafe on L,6,"['Cafeteria', 'Coffee & Tea', 'Salad']","['2825 Capitol Ave', 'Sacramento, CA 95816']",2825 Capitol Ave,,,Sacramento,95816,
164,2724-bar,barwest-midtown-sacramento-2,Barwest Midtown,30,"['Sports Bars', 'American']","['2724 J St', 'Sacramento, CA 95816']",2724 J St,,,Sacramento,95816,+19164764550
165,1600-ima,imaginarium-sacramento,Imaginarium,27,['Amusement Parks'],"['1600 Exposition Blvd', 'Sacramento, CA 95815']",1600 Exposition Blvd,,,Sacramento,95815,+18006526918
166,1600-cal,cal-expo-9-11-memorial-plaza-sacramento,Cal Expo 9/11 Memorial Plaza,1,['Landmarks & Historical Buildings'],"['1600 Exposition Blvd', 'Sacramento, CA 95815']",1600 Exposition Blvd,,,Sacramento,95815,+19162633000
167,915-jam,james-marshall-park-sacramento,James Marshall Park,3,"['Parks', 'Playgrounds']","['915 27th St', 'Sacramento, CA 95816']",915 27th St,,,Sacramento,95816,
168,535-twi,twin-peaks-sacramento,Twin Peaks,962,"['New American', 'Sports Bars', 'American']","['535 Howe Ave', 'Sacramento, CA 95825']",535 Howe Ave,,,Sacramento,95825,+19169744370
169,2718-the,the-lock-and-key-tapas-bar-sacramento,The Lock & Key Tapas + Bar,97,"['Cocktail Bars', 'Tapas Bars']","['2718 J St', 'Sacramento, CA 95816']",2718 J St,,,Sacramento,95816,+19166198626
170,2800-pee,peets-coffee-sacramento-7,Peet's Coffee,2,['Coffee & Tea'],"['2800 L St', 'Sacramento, CA 95816']",2800 L St,,,Sacramento,95816,
171,2719-eas,eastern-star-temple-sacramento,Eastern Star Temple,2,"['Venues & Event Spaces', 'Local Flavor']","['2719 K St', 'Sacramento, CA 95816']",2719 K St,,,Sacramento,95816,+19164424049
172,2719-his,historic-star-lounge-sacramento-3,Historic Star Lounge,150,"['Lounges', 'New American']","['2719 K St', 'Sacramento, CA 95816']",2719 K St,,,Sacramento,95816,+19164064979
173,2708-mom,momo-lounge-sacramento,Momo Lounge,91,"['Lounges', 'Dance Clubs']","['2708 J St', 'Sacramento, CA 95857']",2708 J St,,,Sacramento,95857,+19164414693
174,2708-har,harlows-sacramento,Harlow's,355,"['Music Venues', 'American']","['2708 J St', 'Sacramento, CA 95816']",2708 J St,,,Sacramento,95816,+19164414693
175,1724-lib,libby-mcneil-and-libby-fruit-and-vegetable-company-sacramento,"Libby, McNeil & Libby Fruit & Vegetable Company",1,['Landmarks & Historical Buildings'],"['1724 Stockton Blvd', 'Sacramento, CA 95816']",1724 Stockton Blvd,,,Sacramento,95816,
176,1600-neo,neon-dash-5k-sacramento-sacramento,Neon Dash 5K - Sacramento,2,['Local Flavor'],"['1600 Exposition Blvd', 'California State Fair', 'Sacramento, CA 95815']",1600 Exposition Blvd,California State Fair,California State Fair,Sacramento,95815,
177,1600-gri,grinders-sandwiches-sacramento-2,Grinders Sandwiches,9,"['Sandwiches', 'Food Stands']","['1600 Exposition Blvd', 'Sacramento, CA 95815']",1600 Exposition Blvd,,,Sacramento,95815,+15303206952
178,28-old,old-tavern-building-sacramento,Old Tavern Building,1,['Landmarks & Historical Buildings'],"['28TH / Capital Ave', 'Sacramento, CA 95816']",28TH / Capital Ave,,,Sacramento,95816,
179,565-the,the-original-mels-howe-ave-sacramento,The Original Mels - Howe Ave,303,"['American', 'Diners', 'Breakfast & Brunch']","['565 Howe Ave', 'Sacramento, CA 95825']",565 Howe Ave,,,Sacramento,95825,+19166417500
180,6000-ace,ace-sushi-sacramento,Ace Sushi,6,"['Sushi Bars', 'Bubble Tea', 'Poke']","['6000 J St', 'University Enterprises', 'Sacramento, CA 95819']",6000 J St,University Enterprises,University Enterprises,Sacramento,95819,+19162786376
181,565-bru,bruchis-cheesesteaks-and-subs-sacramento-3,Bruchi's CheeseSteaks & Subs,595,"['Cheesesteaks', 'Burgers', 'Sandwiches']","['565 Howe Ave', 'Ste 3', 'Sacramento, CA 95825']",565 Howe Ave,,,Sacramento,95825,+19166439983
182,4610-scr,scrubs-east-cafe-sacramento,Scrubs East Cafe,8,['Cafes'],"['4610 X St', 'Sacramento, CA 95817']",4610 X St,,,Sacramento,95817,
183,2700-goo,good-dogs-catering-sacramento,Good Dogs Catering,6,['Street Vendors'],"['2700 J St', 'Sacramento, CA 95816']",2700 J St,,,Sacramento,95816,
184,6000-jav,java-city-sacramento-10,Java City,53,['Coffee & Tea'],"['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,+19162787348
185,6450-dos,dos-coyotes-border-cafe-sacramento-3,Dos Coyotes Border Cafe,396,['Mexican'],"['6450 Folsom Blvd', 'Ste 110', 'Sacramento, CA 95819']",6450 Folsom Blvd,,,Sacramento,95819,+19164525696
186,49-chr,christmas-lights-in-the-fabulous-40s-sacramento,Christmas Lights in the Fabulous 40s,1,['Local Flavor'],"['49TH St', 'Sacramento, CA']",49TH St,,,Sacramento,,
187,6511-moo,moonbelly-bakery-sacramento,Moonbelly Bakery,175,['Bakeries'],"['6511 Folsom Blvd', 'Sacramento, CA 95819']",6511 Folsom Blvd,,,Sacramento,95819,
188,2330-sun,sunshine-cafe-sacramento,Sunshine Cafe,116,"['Delis', 'Korean']","['2330 Stockton Blvd', 'Sherman Building', 'Sacramento, CA 95817']",2330 Stockton Blvd,Sherman Building,Sherman Building,Sacramento,95817,+19164522233
189,1700-gle,glenn-dairy-building-sacramento,Glenn Dairy Building,1,['Landmarks & Historical Buildings'],"['1700 Alhambra Blvd', 'Sacramento, CA 95816']",1700 Alhambra Blvd,,,Sacramento,95816,
190,1420-jim,jimboys-tacos-sacramento-5,Jimboy's Tacos,276,['Mexican'],"['1420 29th St', 'Sacramento, CA 95816']",1420 29th St,,,Sacramento,95816,+19164519944
191,1420-pit,pita-pit-sacramento,Pita Pit,216,"['Mediterranean', 'Sandwiches', 'Fast Food']","['1420 65th St', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,+19167377482
192,1420-ben,bento-box-sacramento-4,Bento Box,466,"['Japanese', 'Sushi Bars']","['1420 65th St', 'Ste 100', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,+19164004829
193,1420-wra,wrap-nation-sacramento,Wrap Nation,1,"['Greek', 'Mediterranean', 'Food Delivery Services']","['1420 65th St', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,
194,1420-the,the-sandwich-spot-sacramento-6,The Sandwich Spot,135,"['Sandwiches', 'Cafes', 'Delis']","['1420 65th St', 'Ste 104', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,+19164004639
195,813-sus,sushi-hook-sacramento,Sushi Hook,1643,"['Sushi Bars', 'Japanese']","['813 Howe Ave', 'Sacramento, CA 95825']",813 Howe Ave,,,Sacramento,95825,+19169216707
196,2701-sut,sutters-fort-state-historic-park-sacramento,Sutter's Fort State Historic Park,117,['Landmarks & Historical Buildings'],"['2701 L St', 'Sacramento, CA 95816']",2701 L St,,,Sacramento,95816,+19164454422
197,807-ram,ramen-and-more-sacramento-2,Ramen & More,627,"['Korean', 'Ramen']","['807 Howe Ave', 'Sacramento, CA 95825']",807 Howe Ave,,,Sacramento,95825,+19169226227
198,2730-caf,cafe-bernardo-sacramento-13,Cafe Bernardo,8,"['Cafes', 'Breakfast & Brunch', 'Desserts']","['2730 Capitol Ave', 'Sacramento, CA 95816']",2730 Capitol Ave,,,Sacramento,95816,+19166032304
199,807-von,vons-chicken-sacramento,Vons Chicken,102,"['Korean', 'Chicken Wings', 'Ramen']","['807 Howe Ave', 'Sacramento, CA 95825']",807 Howe Ave,,,Sacramento,95825,+19169226227
200,6000-goe,goethe-arboretum-sacramento,Goethe Arboretum,3,['Botanical Gardens'],"['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,+19162786011
201,484-men,menchies-frozen-yogurt-sacramento-3,Menchie's Frozen Yogurt,170,['Ice Cream & Frozen Yogurt'],"['484 Howe Ave', 'Sacramento, CA 95825']",484 Howe Ave,,,Sacramento,95825,+19163331084
202,6500-7el,7-eleven-sacramento-17,7-Eleven,11,"['Convenience Stores', 'Coffee & Tea']","['6500 Folsom Blvd', 'Sacramento, CA 95819']",6500 Folsom Blvd,,,Sacramento,95819,+19167362087
203,1401-par,paragarys-sacramento-4,Paragary's,901,['New American'],"['1401 28th St', 'Sacramento, CA 95816']",1401 28th St,,,Sacramento,95816,+19164575737
204,3000-mid,midtown-cafe-sacramento,Midtown Cafe,5,['Cafes'],"['3000 Q St', 'Sacramento, CA 95816']",3000 Q St,,,Sacramento,95816,+19167333385
205,801-fal,falafel-corner-sacramento-12,Falafel Corner,96,['Falafel'],"['801 Howe Ave', 'Sacramento, CA 95825']",801 Howe Ave,,,Sacramento,95825,+19169936371
206,6500-sub,subway-sacramento-160,Subway,54,"['Sandwiches', 'Fast Food']","['6500 Folsom Blvd', 'Sacramento, CA 95819']",6500 Folsom Blvd,,,Sacramento,95819,+19167314040
207,2618-sta,state-indian-museum-sacramento,State Indian Museum,43,"['Museums', 'Parks']","['2618 K St', 'Sacramento, CA 95816']",2618 K St,,,Sacramento,95816,+19163240971
208,2222-cap,capitol-beer-and-tap-room-sacramento,Capitol Beer and Tap Room,229,['Beer Bar'],"['2222 Fair Oaks Blvd', 'Sacramento, CA 95825']",2222 Fair Oaks Blvd,,,Sacramento,95825,+19169221745
209,1899-cor,coriander-vietnamese-restaurant-sacramento,Coriander Vietnamese Restaurant,538,['Vietnamese'],"['1899 Alhambra Blvd', 'Sacramento, CA 95816']",1899 Alhambra Blvd,,,Sacramento,95816,+19164560888
210,2701-sta,starbucks-sacramento-129,Starbucks,49,['Coffee & Tea'],"['2701 N St', 'A', 'Sacramento, CA 95816']",2701 N St,,,Sacramento,95816,+19162238505
211,466-zoc,zocalo-sacramento-19,Zocalo,1049,"['Bars', 'Mexican', 'Breakfast & Brunch']","['466 Howe Ave', 'Sacramento, CA 95825']",466 Howe Ave,,,Sacramento,95825,+19162520303
212,2730-ink,ink-eats-and-drinks-sacramento,Ink Eats & Drinks,1445,"['American', 'Breakfast & Brunch', 'Sports Bars']","['2730 N St', 'Sacramento, CA 95816']",2730 N St,,,Sacramento,95816,+19164562800
213,2700-tea,tea-bar-and-fusion-cafe-sacramento,Tea Bar & Fusion Cafe,360,"['Coffee & Tea', 'Cafes']","['2700 Capitol Ave', 'Sacramento, CA 95816']",2700 Capitol Ave,,,Sacramento,95816,+19164448227
214,2820-suz,suzie-burger-sacramento,Suzie Burger,821,"['Burgers', 'Cheesesteaks']","['2820 P St', 'Sacramento, CA 95816']",2820 P St,,,Sacramento,95816,+19164553500
215,458-sta,starbucks-sacramento-43,Starbucks,97,['Coffee & Tea'],"['458 Howe Ave', 'University Village', 'Sacramento, CA 95825']",458 Howe Ave,,,Sacramento,95825,+19166493225
216,6601-von,vons-chicken-east-sacramento-sacramento-3,Vons Chicken - East Sacramento,80,"['Chicken Wings', 'Korean', 'Beer Bar']","['6601 Folsom Blvd', 'Ste 100', 'Sacramento, CA 95819']",6601 Folsom Blvd,,,Sacramento,95819,+19162284670
217,2232-ben,bennetts-american-cooking-sacramento,Bennett's American Cooking,331,"['New American', 'Wine Bars']","['2232 Fair Oaks Blvd', 'Sacramento, CA 95825']",2232 Fair Oaks Blvd,,,Sacramento,95825,+19165159680
218,1820-cas,casablanca-cafe-sacramento,Casablanca Cafe,21,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']","['1820 Alhambra Blvd', 'Sacramento, CA 95816']",1820 Alhambra Blvd,,,Sacramento,95816,+19169175778
219,1430-mas,mast-coffee-sacramento-2,Mast Coffee,24,"['Coffee & Tea', 'Coffee Roasteries']","['1430 28th St', 'Sacramento, CA 95816']",1430 28th St,,,Sacramento,95816,+19164908018
220,907-dar,darna-hookah-lounge-sacramento-2,Darna Hookah Lounge,181,['Hookah Bars'],"['907 Howe Ave', 'Sacramento, CA 95825']",907 Howe Ave,,,Sacramento,95825,+19168574975
221,901-pan,panera-bread-sacramento-2,Panera Bread,404,"['Sandwiches', 'Salad', 'Soup']","['901 Howe Ave', 'Sacramento, CA 95825']",901 Howe Ave,,,Sacramento,95825,+19165686400
222,2601-ric,richard-and-annette-bloch-cancer-survivors-park-sacramento,Richard and Annette Bloch Cancer Survivor's Park,1,['Parks'],"['2601 Stockton Blvd', 'Sacramento, CA 95817']",2601 Stockton Blvd,,,Sacramento,95817,
223,2801-hid,hidden-dumpling-house-midtown-sacramento,Hidden Dumpling House Midtown,322,"['Chinese', 'Noodles', 'Bubble Tea']","['2801 P St', 'Sacramento, CA 95816']",2801 P St,,,Sacramento,95816,+19168224005
224,2516-the,the-jungle-bird-sacramento,The Jungle Bird,707,['Tiki Bars'],"['2516 J St', 'Sacramento, CA 95816']",2516 J St,,,Sacramento,95816,+19164763280
225,2254-pok,poke-noke-sacramento-4,Poke Noke,496,"['Poke', 'Hawaiian']","['2254 Fair Oaks Blvd', 'Sacramento, CA 95825']",2254 Fair Oaks Blvd,,,Sacramento,95825,+19165689811
226,400-buc,buckhorn-bbq-grill-sacramento-uv-sacramento,Buckhorn BBQ + Grill - Sacramento UV,402,"['Barbeque', 'Burgers', 'Caterers']","['400 Howe Ave', 'Ste 2', 'Sacramento, CA 95825']",400 Howe Ave,,,Sacramento,95825,+19168903098
227,6727-taq,taqueria-santos-laguna-sacramento,Taqueria Santos Laguna,176,['Mexican'],"['6727 Folsom Blvd', 'Sacramento, CA 95819']",6727 Folsom Blvd,,,Sacramento,95819,+19164521500
228,2264-pea,pearls-boba-and-shaved-ice-sacramento,Pearls Boba and Shaved Ice,568,"['Desserts', 'Coffee & Tea', 'Shaved Ice']","['2264 Fair Oaks Blvd', 'Ste 102', 'Sacramento, CA 95825']",2264 Fair Oaks Blvd,,,Sacramento,95825,+19165141444
229,2732-win,winn-park-sacramento,Winn Park,15,['Parks'],"['2732 P St', 'Sacramento, CA 95814']",2732 P St,,,Sacramento,95814,
230,2828-mid,midtown-market-and-deli-sacramento,Midtown Market & Deli,28,"['Shopping', 'Convenience Stores', 'Delis']","['2828 Q St', 'Sacramento, CA 95816']",2828 Q St,,,Sacramento,95816,+19167362373
231,2502-dru,drunken-noodle-midtown-sacramento-4,Drunken Noodle - Midtown,699,"['Thai', 'Noodles', 'Vegan']","['2502 J St', 'Sacramento, CA 95816']",2502 J St,,,Sacramento,95816,+19164471855
232,943-boi,boiling-avenue-sacramento,Boiling Avenue,759,"['Hot Pot', 'Taiwanese', 'Asian Fusion']","['943 Howe Ave', 'Sacramento, CA 95825']",943 Howe Ave,,,Sacramento,95825,+19169239888
233,945-lab,la-bou-sacramento-17,La Bou,250,"['Bakeries', 'Coffee & Tea']","['945 Howe Ave', 'Sacramento, CA 95825']",945 Howe Ave,,,Sacramento,95825,+19169200974
234,1017-ran,r-and-d-sandos-n-dogs-sacramento,R&D Sandos n Dogs,8,"['Sandwiches', 'Breakfast & Brunch', 'Hot Dogs']","['1017 25th St', 'Unit B', 'Sacramento, CA 95816']",1017 25th St,,,Sacramento,95816,+15036199912
235,2431-veg,veg-cafe-sacramento-3,Veg Cafe,657,"['Vegan', 'Breakfast & Brunch', 'American']","['2431 J St', 'Fl 2', 'Sacramento, CA 95816']",2431 J St,,,Sacramento,95816,+19164488768
236,2431-tha,thai-basil-restaurant-sacramento-6,Thai Basil Restaurant,678,['Thai'],"['2431 J St', 'Sacramento, CA 95816']",2431 J St,,,Sacramento,95816,+19164427690
237,3030-elr,el-rincon-mexican-restaurant-sacramento,El Rincon Mexican Restaurant,144,['Mexican'],"['3030 T St', 'Sacramento, CA 95816']",3030 T St,,,Sacramento,95816,+19162284382
238,2417-bab,babes-ice-cream-and-donuts-sacramento,Babes Ice Cream & Donuts,288,"['Donuts', 'Vegan', 'Ice Cream & Frozen Yogurt']","['2417 J St', 'Sacramento, CA 95816']",2417 J St,,,Sacramento,95816,+19164764519
239,2416-chi,chicago-fire-sacramento-sacramento,Chicago Fire - Sacramento,1349,"['Pizza', 'Chicken Wings', 'Italian']","['2416 J St', 'Sacramento, CA 95814']",2416 J St,,,Sacramento,95814,+19164430440
240,2416-ici,icing-on-the-cupcake-sacramento-2,Icing On The Cupcake,252,"['Cupcakes', 'Bakeries']","['2416 J St', 'Sacramento, CA 95816']",2416 J St,,,Sacramento,95816,+19163034333
241,2413-ros,ro-sham-beaux-sacramento,Ro Sham Beaux,110,"['Wine Bars', 'Beer Bar', 'Sandwiches']","['2413 J St', 'Sacramento, CA 95816']",2413 J St,,,Sacramento,95816,+19163651216
