,name,address,health codes,date,url,key
106,BAKER'S DOZEN DONUTS,"717 E Bidwell St Ste 1  Folsom, CA 95630-3331",['48'],"March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0851833D-1CD8-4D66-8249-9A6A442B0A83,717-bak
107,MOUNTAIN MIKE'S PIZZA,"5010 Elk Grove Blvd Ste 140  Elk Grove, CA 95758-4189","['1b', '6', '8']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DA0EF4E1-468D-48CC-90AB-9EAD13923671,5010-mou
108,THE PAISLEY CAFE,"9372 Madison Ave Ste 1  Orangevale, CA 95662-4969","['1b', '1c', '7', '14a', '36']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B284477A-684D-4508-AED2-D806F1FEDF44,9372-the
109,CHANGS THAI CUISINE,"3620 N Freeway Blvd Ste 310  Sacramento, CA 95834-2912","['1b', '1c', '7', '27', '35', '42']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6CACE041-59B5-4B15-BD29-C2B9E05C9099,3620-cha
110,GOLDEN 1 CENTER,"547 L St  Sacramento, CA 95814-3318",[],"March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=846976BC-8115-49C5-AE3B-5334DDF885FF,547-gol
111,JACK IN THE BOX #489,"6131 Greenback Ln  Citrus Heights, CA 95621-4715","['33', '36']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=26DC5EB3-9E17-45C0-9C67-276D8A73B7BA,6131-jac
112,GOLDEN 1 CENTER,"547 L St  Sacramento, CA 95814-3318","['27', '33', '41', '44d']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=73F90FFA-52FA-4EAE-BFDC-5FD21C8267FE,547-gol
113,REYES MEAT MARKET,"9531 Folsom Blvd  Sacramento, CA 95827-1201","['6', '14b', '30a', '35', '36', '38', '45']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=54FEF998-EF5A-4B5C-AB09-0B81710A58E1,9531-rey
114,COSTCO WHOLESALE #464,"7981 E Stockton Blvd  Sacramento, CA 95823-9606","['21', '33', '36', '38', '41']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=423B9C51-4860-45AC-9A26-A5131CEE7817,7981-cos
115,MASTER DONUTS,"7601 Sunrise Blvd Ste 16  Citrus Heights, CA 95610-2373","['1c', '7', '14a', '33', '36', '45']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2EE3A7CB-07C3-4BCE-8CD9-27A34FCA96C8,7601-mas
116,SHANGHAI GARDEN,"800 Alhambra Blvd  Sacramento, CA 95816-3869","['5a', '7', '9', '21', '23', '27', '30b', '33', '34', '35', '36', '41', '44e', '45']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6DBF7AB5-56F4-44A3-B020-68EE5FF13E67,800-sha
117,GOLDEN 1 CENTER,"547 L St  Sacramento, CA 95814-3318","['14a', '36']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C1BA673D-388B-47FE-B9A3-CDE1FE038820,547-gol
118,KINDRED SEOUL,"1215 O St  Sacramento, CA 95814-5804","['1b', '7', '27', '30a', '33', '36']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2D2FB62D-1C8D-4DF5-97F5-5F912E330FB9,1215-kin
119,GOLDEN 1 CENTER,"547 L St  Sacramento, CA 95814-3318",['14a'],"March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=69EF0810-9FA5-43E0-B845-E57D75989A11,547-gol
120,GOLDEN 1 CENTER,"547 L St  Sacramento, CA 95814-3318","['27', '35', '36', '38', '39', '41']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=66F263F8-F7FD-46E9-AAA4-79510E5C09FE,547-gol
121,TAQUERIA MI RANCHO,"105 2nd St  Isleton, CA 95641-7000",[],"March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=63655D59-F889-4FB1-89DB-77C5A1A5564E,105-taq
122,PARK PLACE CAFETERIA,"1230 N St  Sacramento, CA 95814-5622","['14a', '30a', '38', '41']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4906B5D7-95A3-4D11-BC9A-F14141ECE94C,1230-par
123,SHALIMAR RESTAURANT,"3654 N Freeway Blvd Ste 320  Sacramento, CA 95834-2925","['5a', '7', '27', '30b', '33', '35', '42']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7BA8E8CC-7D8B-498B-A770-B1BE84691D11,3654-sha
124,GOLDEN 1 CENTER,"547 L St  Sacramento, CA 95814-3318","['7', '9', '18', '38', '41', '44e']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C6BF04C2-5430-4210-A0A6-2AE3891D590D,547-gol
125,CARL'S JR RESTAURANT#8761,"3100 Sunrise Blvd  Rancho Cordova, CA 95742-7342","['33', '41', '44e']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AA32ABF4-94C7-479F-A9D4-5CB63B5F7567,3100-car
126,COSTCO WHOLESALE #464,"7981 E Stockton Blvd  Sacramento, CA 95823-9606","['33', '38', '41']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=275B91BA-C99D-40ED-9CDE-D4E73C2CF04B,7981-cos
127,ROUND TABLE PIZZA #10,"4005 Manzanita Ave Ste 46  Carmichael, CA 95608-1784","['1c', '6', '14a', '21', '33', '36']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F74696B7-36FE-4DE8-91CB-005F48EBD021,4005-rou
128,GOLDEN 1 CENTER,"547 L St  Sacramento, CA 95814-3318","['14a', '41']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BD943D1B-A525-4E30-8561-47073CA0ACFB,547-gol
129,WONDERFUL CHINESE RESTAURANT,"7042 Sylvan Rd  Citrus Heights, CA 95610-3829","['4', '7', '14a', '23', '36', '39', '40', '42', '44e', '45']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=780F06BA-39F1-4FE4-8F25-78820C527CB5,7042-won
130,IHOP #3148,"2525 Iron Point Rd  Folsom, CA 95630-8708","['5a', '33', '45', '49']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DCC492CE-7D59-4CB6-8469-7BD018D67FF8,2525-iho
131,HALAL GRILL EXPRESS,"49 Natoma St Ste I & J  Folsom, CA 95630","['1b', '23', '44b']","March 13, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3DAF6ED5-E2C3-4ED2-94A8-2B666D42BD33,49-hal
132,DOLLAR TREE STORE #2119,"7840 Macy Plaza Dr  Citrus Heights, CA 95610-6802","['38', '39', '43']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E9DE9ECB-5399-4E0E-AA87-A5036F4C5F36,7840-dol
133,HYATT HOUSE,"2719 K St  Sacramento, CA 95816-5113","['1a', '1c', '4', '5a', '5b', '7', '14a', '18', '21', '27', '29', '34', '35', '36', '41']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A93D09BB-BE62-4E85-A94A-B29FE21F441C,2719-hya
134,ZESTY YOGURT,"1067 C St Ste 139  Galt, CA 95632-1760","['6', '26', '36', '42', '43', '44c']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B9ABFDE8-CDA2-4078-82EF-A25C374E034B,1067-zes
135,LOWES,"7840 Greenback Ln  Citrus Heights, CA 95610-5910",[],"March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8F263B15-95E4-4BBC-B33F-3775FE15F537,7840-low
136,BEVMO!,"1700 J St  Sacramento, CA 95811-3008","['27', '43']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=822A9910-796D-4D48-BAF7-FB62BAFF1548,1700-bev
137,HAWKS PROVISIONS & PUBLIC HOUSE,"1525 Alhambra Blvd  Sacramento, CA 95816-6530",['18'],"March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DFA6B718-CD51-4D1B-8CA7-421CEA76CFC3,1525-haw
138,BURGERS AND BREWHOUSE,"1616 J St  Sacramento, CA 95814-2021","['6', '13', '34', '35']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=CA9D15D8-CDBA-4CA5-A367-423DC82DD284,1616-bur
139,SAIGON 88,"8785 Center Pkwy Ste B100  Sacramento, CA 95823-7698","['1b', '1c', '33', '34', '35', '41', '45']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=69E0D275-BB88-4976-9A02-B50ECE5C3486,8785-sai
140,7-ELEVEN FOOD STORE #19156,"6882 Sunrise Blvd  Citrus Heights, CA 95610-3101",['6'],"March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6FAA4FA0-E39E-4C65-8F23-D8028228BBB8,6882-7-e
141,INDIA OVEN,"3511 Truxel Rd Ste 1  Sacramento, CA 95834-3600","['1c', '4', '9', '14a', '30b', '33', '38', '42', '45', '47a']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4524DA62-96CF-479A-8248-0DF3C9CF40E0,3511-ind
142,DEJA VU SHOWGIRLS,"11252 Trade Center Dr  Rancho Cordova, CA 95742-6221",['6'],"March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E7A64289-FE19-426E-8B4C-519AF54DB106,1125-dej
143,LA POPULAR SUPERMARKET,"9180 Kiefer Blvd Ste A  Sacramento, CA 95826-5154","['7', '19', '21', '23', '27', '29', '30b', '32a', '33', '35', '39', '43']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=756F6794-09E7-4650-9950-974F9784BDDC,9180-la 
144,STARBUCKS COFFEE COMPANY #5901,"1860 Prairie City Rd  Folsom, CA 95630-9580",[],"March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=27075A29-FB9A-42A6-A0EA-F2679D8DF0DA,1860-sta
145,RUMI'S OASIS,"9688 Bruceville Rd Ste 107  Elk Grove, CA 95757-5513","['7', '21', '27', '32a', '49']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=56382AFB-5EE7-42B8-AE88-84F920EBEFF2,9688-rum
146,TAQUERIA LOS LAGOS,"4141 Elverta Rd  Antelope, CA 95843-4736","['1b', '1c', '7', '9', '14a', '21', '27', '30a', '30b', '35', '36']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=381A0A99-FD41-4E7F-98F4-B7140DCC1C82,4141-taq
147,CAFFE ITALIANO RISTORANTE,"8112 Madison Ave  Fair Oaks, CA 95628-3756","['27', '35', '36', '44b']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=59F2E9E8-C138-4416-A144-C995EB80241A,8112-caf
148,NEW YORK PIZZA,"9750 Elk Grove Florin Rd  Elk Grove, CA 95624-2236",[],"March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F2A1ECC2-8AC2-4C8C-B2D3-C6AE8313A5A0,9750-new
149,MR PERRY'S COFFEE SHOP,"7820 Alta Valley Dr  Sacramento, CA 95823-4604","['23', '35', '44e']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C20BF03B-CD95-4312-A75D-BD5D81DB01AC,7820-mr 
150,GOLDEN EMPIRE SCHOOL,"9045 Canberra Dr  Sacramento, CA 95826-4414","['33', '35']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=22FA29DA-0444-499C-8834-E692313DC4D6,9045-gol
151,CHEESESTEAKS,"3571 Truxel Rd # B1  Sacramento, CA 95834-3619","['7', '14a']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A5BEB230-0B33-425E-BD11-84CC238448C6,3571-che
152,KIND BEAN CAFE & ETHIOPIAN CUISINE,"1547 Fulton Ave Ste D-2  Sacramento, CA 95825-5104","['33', '35', '44a', '45']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=93ACEBDA-709D-41A0-B466-E136A5464148,1547-kin
153,ROUND TABLE PIZZA #1,"1566 Howe Ave  Sacramento, CA 95825-3358","['4', '7', '14a', '33', '35', '36', '49']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7DE091BD-356C-4AEE-8053-228AF41D15D5,1566-rou
154,ROSEMONT HIGH SCHOOL,"9594 Kiefer Blvd  Sacramento, CA 95827-3817","['14a', '21', '33', '35', '38']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=00A09500-D948-49C3-B3D3-6270D6916800,9594-ros
155,FOLSOM THAI CUISINE,"2371 Iron Point Rd  Folsom, CA 95630-8747","['5a', '6', '39', '40']","March 12, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7D760AE6-619D-4D52-82BB-7138C5C1F002,2371-fol
156,SAM'S CLUB #6620,"2495 Iron Point Rd Ste 11  Folsom, CA 95630-8710",[],"March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=345E65D7-DDD2-41DA-A587-E33661017D89,2495-sam
157,EL BALCON TAQUERIA,"5800 Madison Ave Ste Q  Sacramento, CA 95841-4816","['29', '30b', '35', '36', '42']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F398E9DA-A654-41F2-BA5C-33FB8E5C38EE,5800-el 
158,STOCKMAN CLUB,"10219 Fair Oaks Blvd  Fair Oaks, CA 95628-7111",[],"March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1CE64885-8C4C-4527-8018-0DE2D21E5C8C,1021-sto
159,PIZZA TWIST,"9630 Bruceville Rd Ste 105  Elk Grove, CA 95757-5512","['1c', '6', '34', '35', '38', '40']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0E7DBEE2-0FEA-4668-BD86-E6B94EEFF30F,9630-piz
160,YMCA OF SUPERIOR CALIFORNIA,"9373 Winding Oak Dr  Fair Oaks, CA 95628-4175",[],"March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5CA9D4DB-3773-4B8B-BDA9-D187D6F8FFCF,9373-ymc
161,THAI BASIL,"2431 J Street, Sacramento, CA, USA A Sacramento, CA 95816","['1b', '4', '7', '26', '27', '30a', '33', '36']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7B2A9CE9-A5D7-46E9-9764-60A712903D20,2431-tha
162,STOCKMAN CLUB,"10219 Fair Oaks Blvd  Fair Oaks, CA 95628-7111",[],"March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1CE64885-8C4C-4527-8018-0DE2D21E5C8C,1021-sto
163,PIZZA TWIST,"9630 Bruceville Rd Ste 105  Elk Grove, CA 95757-5512","['1c', '6', '34', '35', '38', '40']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0E7DBEE2-0FEA-4668-BD86-E6B94EEFF30F,9630-piz
164,SUNRISE FOOD & LIQUOR,"2271 Sunrise Blvd Ste D  Gold River, CA 95670-4359",['30a'],"March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4E241045-3EDB-421B-98A0-625379BFB42A,2271-sun
165,LA BOU POSEY,"1100 O St Ste 1  Sacramento, CA 95814-5711","['7', '40']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=343148BC-C6D1-448A-8FEE-39E16DE3A631,1100-la 
166,I HEART MAC & CHEESE,"1631 K St  Sacramento, CA 95814-4019",['7'],"March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2D781B50-F864-44D5-B2C2-DE8151FD0897,1631-i h
167,YUMMY TERIYAKI & SUSHI,"7909 Walerga Rd Ste 111  Antelope, CA 95843-5727","['1c', '7', '14a', '26', '27', '30a', '33', '36', '40', '42']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=542E751C-5527-494D-AE36-DC8B0A74E899,7909-yum
168,VILLAGE MARKET,"4140 Sunrise Blvd  Fair Oaks, CA 95628-7428","['32a', '44c']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4273F0DF-DC49-46F3-8ADB-8C9B282555FC,4140-vil
169,LITTLE CAESAR'S PIZZA,"1433 Fulton Ave  Sacramento, CA 95825-3612","['4', '6', '8', '39', '44e']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DE5904AC-2B5B-4FFD-876C-704C1BCAAE66,1433-lit
170,STARBUCKS COFFEE  # 11776,"6013 Florin Rd # P-1  Sacramento, CA 95823-2489","['21', '33', '39']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9FA77392-8B07-4C4B-BD8D-36B987E8F204,6013-sta
171,MOSAEIC CUISINE,"1433 Fulton Ave Ste G  Sacramento, CA 95825-3612","['1b', '21', '36', '49']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=454B2C59-5913-461E-9F5C-97B1287D54F4,1433-mos
172,CHUZE FITNESS,"6061 Florin Rd  Sacramento, CA 95823-2304","['33', '36', '39', '41']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F52F26BD-5403-4EF6-AE65-E97EAAB5AD8D,6061-chu
173,ROBLA SCHOOL,"5200 Marysville Blvd  Sacramento, CA 95838-1600","['27', '35', '41']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3AA5E73C-2FB1-4666-A227-44B65E1C2969,5200-rob
174,STARBUCKS COFFEE #6993,"6711 Madison Ave Unit 101  Fair Oaks, CA 95628-3169","['1c', '6', '7', '33', '36', '42']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F0F93E59-9A48-44D4-8AAA-7C80FFA272B2,6711-sta
175,SAM'S CLUB #6620,"2495 Iron Point Rd Ste 11  Folsom, CA 95630-8710","['14b', '40']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4B33CA47-0078-4F02-A2FC-7C94F7E64BC4,2495-sam
176,COOL TEA BAR,"5555 Sky Pkwy Ste 207  Sacramento, CA 95823-7804","['7', '9', '14a', '14b', '34', '35', '39', '41', '43', '44c']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=00E18C3C-694C-4B5B-A665-1E85FFF93379,5555-coo
177,DRAGON TEA,"4400 Elverta Rd Ste 180  Antelope, CA 95843-6724","['14a', '14b', '27', '30a', '33', '35', '36', '49']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C9F91ABD-7E0F-4FE5-9347-38C357C48DC6,4400-dra
178,HAWKS PROVISIONS & PUBLIC HOUSE,"1525 Alhambra Blvd  Sacramento, CA 95816-6530",['14a'],"March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=09CBCE70-663B-43B7-89BC-023BC774BFD4,1525-haw
179,SAM'S CLUB #6620,"2495 Iron Point Rd Ste 11  Folsom, CA 95630-8710","['5a', '7', '40']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E82821BF-9A2B-4722-8070-B1FBCCB85018,2495-sam
180,CHUZE FITNESS,"6061 Florin Rd  Sacramento, CA 95823-2304","['33', '36', '39', '41']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F52F26BD-5403-4EF6-AE65-E97EAAB5AD8D,6061-chu
181,FIRE WINGS,"6013 Florin Rd Ste 200  Sacramento, CA 95823-2490","['1b', '1c', '4', '6', '7', '8', '9', '14a', '21', '29', '33', '34', '35', '36', '41', '44c', '44e', '48']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6BA2812D-0259-47BF-92B1-7F9B0EB6E82F,6013-fir
182,POPEYES # 10545,"6502 Antelope Rd  Citrus Heights, CA 95621-1077","['21', '23', '35', '45']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E1B40E71-3EF5-4D61-978C-B36722467E51,6502-pop
183,UMAI SAVORY HOT DOGS,"7119 Elk Grove Blvd Ste 119  Elk Grove, CA 95758-9568","['1c', '7', '33', '35']","March 11, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DB38D893-91CB-4469-B902-F37E76071B68,7119-uma
184,RUSSIAN CHOCOLATE INC,"10170 Croydon Way Ste D  Sacramento, CA 95827-2104","['27', '33', '44a']","March 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B97AE16B-66A2-4975-A294-F2BF6F4A4F46,1017-rus
185,POCHA HOUSE,"1910 Q St  Sacramento, CA 95811-6815","['4', '7', '14a', '27', '30a', '33', '38', '43', '44d']","March 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=76BC60ED-8D69-4EC8-A1C8-736BD4C50E97,1910-poc
186,BON-JOUR,"2377 Gold Meadow Way Ste 100  Gold River, CA 95670-4444",[],"March 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3272B8F9-03E3-48DC-B00F-3E68A34FDCF5,2377-bon
187,A BAKERY & THAI FOOD,"6490 Broadway Ste B  Sacramento, CA 95820-2059","['4', '7', '14a', '33', '35', '38', '41']","March 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F1D4AAF0-BAF3-4D67-B099-A1E2DD13865B,6490-a b
188,ELI MARKET,"4160 Stockton Blvd  Sacramento, CA 95820-4020","['6', '34', '43', '49']","March 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5C5D15D3-B7E4-442C-8A73-F4C9D6E41802,4160-eli
189,UNION LOUNGE,"1028 2nd St Fl 2 2ND FLOOR Sacramento, CA 95814-3235","['6', '21', '22', '23', '27', '32a', '33', '34', '35', '36', '41', '43', '47a']","March 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=EE9EA3F1-24ED-4C6E-93C2-6A4FEDDC2B34,1028-uni
