,key,alias,name,rating,price,review_count,categories,lat,lon,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
110,2838-amp,ampm-sacramento-18,ampm,2.2,$$,58,"['Gas Stations', 'Convenience Stores']",38.57315612725982,-121.4685997705581,"['2838 J St', 'Sacramento, CA 95816']",2838 J St,,,Sacramento,95816,19164429256.0
111,1978-sub,subway-sacramento-39,Subway,2.8,$,52,"['Sandwiches', 'Fast Food']",38.559845,-121.462868,"['1978 Stockton Blvd', 'Sacramento, CA 95816']",1978 Stockton Blvd,,,Sacramento,95816,19164526666.0
112,6415-gon,gondo-fusion-sacramento-3,Gondo Fusion,4.6,$$,49,"['Food Trucks', 'Cuban', 'Mexican']",38.5568129,-121.4269129,"['6415 Elvas Ave', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,16502185404.0
113,6415-pur,pure-soul-plant-based-eats-sacramento,Pure Soul Plant-Based Eats,4.5,$$,283,"['Vegan', 'Comfort Food', 'Sandwiches']",38.5568129,-121.4269129,"['6415 Elvas Ave', 'Sacramento, CA 95819']",6415 Elvas Ave,,,Sacramento,95819,19165105651.0
114,2075-ral,raleys-sacramento-10,Raley's,3.7,$$,168,"['Grocery', 'Delis', 'Beer, Wine & Spirits']",38.57502227,-121.4170452,"['2075 Fair Oaks Blvd', 'Sacramento, CA 95825']",2075 Fair Oaks Blvd,,,Sacramento,95825,19166482003.0
115,6423-the,the-mill-sacramento-15,The Mill,4.4,$,107,"['Coffee & Tea', 'Cafes', 'Coffee Roasteries']",38.55655531824338,-121.42690627037292,"['6423 Elvas Ave', 'Sacramento, CA 95819']",6423 Elvas Ave,,,Sacramento,95819,19164699683.0
116,1525-haw,hawks-public-house-sacramento,Hawks Public House,4.0,$$,575,"['New American', 'Bars', 'Venues & Event Spaces']",38.5663818,-121.4677885,"['1525 Alhambra Blvd', 'Sacramento, CA 95816']",1525 Alhambra Blvd,,,Sacramento,95816,19165884440.0
117,6000-goo,good-eats-sacramento-8,Good Eats,2.7,$,23,['New American'],38.5598113066578,-121.422105628806,"['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,19162787248.0
118,2315-pav,pavilion-cafe-sacramento,Pavilion Cafe,3.5,$,31,['Cafes'],38.5544473616648,-121.455572488919,"['2315 Stockton Blvd', 'Sacramento, CA 95817']",2315 Stockton Blvd,,,Sacramento,95817,
119,2095-sta,starbucks-sacramento-138,Starbucks,3.2,$$,62,['Coffee & Tea'],38.5743898,-121.4163763,"['2095 Fair Oaks Blvd', 'Sacramento, CA 95825']",2095 Fair Oaks Blvd,,,Sacramento,95825,19162921248.0
120,1004-blu,blue-cue-sacramento,Blue Cue,3.3,$$,367,"['Pool Halls', 'American', 'Bars']",38.5736465,-121.4694748,"['1004 28th St', 'Sacramento, CA 95816']",1004 28th St,,,Sacramento,95816,19164416810.0
121,2730-cen,centro-cocina-mexicana-sacramento,Centro Cocina Mexicana,3.7,$$,782,['Mexican'],38.57374360606445,-121.46950752883556,"['2730 J St', 'Paragary Restaurant Group', 'Sacramento, CA 95816']",2730 J St,Paragary Restaurant Group,Paragary Restaurant Group,Sacramento,95816,19164422552.0
122,6000-epi,epicure-sacramento,Epicure,3.9,$$,10,"['American', 'Salad', 'Sandwiches']",38.559241,-121.422397,"['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,19162786100.0
123,6350-tac,tacoa-tacos-y-tequila-sacramento,Tacoa Tacos Y Tequila,4.5,$,315,"['Mexican', 'Cocktail Bars']",38.554595,-121.429418,"['6350 Folsom Blvd', 'Sacramento, CA 95819']",6350 Folsom Blvd,,,Sacramento,95819,19164763407.0
124,3031-76s,76-sacramento-10,76,2.3,$,21,"['Gas Stations', 'Convenience Stores']",38.5664218208105,-121.468623925267,"['3031 P St', 'Sacramento, CA 95816']",3031 P St,,,Sacramento,95816,19164552814.0
125,535-twi,twin-peaks-sacramento,Twin Peaks,3.2,$$,962,"['New American', 'Sports Bars', 'American']",38.5756304,-121.41594468,"['535 Howe Ave', 'Sacramento, CA 95825']",535 Howe Ave,,,Sacramento,95825,19169744370.0
126,2719-his,historic-star-lounge-sacramento-3,Historic Star Lounge,4.4,$$$,150,"['Lounges', 'New American']",38.57319,-121.47006,"['2719 K St', 'Sacramento, CA 95816']",2719 K St,,,Sacramento,95816,19164064979.0
127,2708-har,harlows-sacramento,Harlow's,3.4,$$,355,"['Music Venues', 'American']",38.5737380981445,-121.470146179199,"['2708 J St', 'Sacramento, CA 95816']",2708 J St,,,Sacramento,95816,19164414693.0
128,1600-gri,grinders-sandwiches-sacramento-2,Grinders Sandwiches,2.2,$,9,"['Sandwiches', 'Food Stands']",38.592531,-121.432759,"['1600 Exposition Blvd', 'Sacramento, CA 95815']",1600 Exposition Blvd,,,Sacramento,95815,15303206952.0
129,565-the,the-original-mels-howe-ave-sacramento,The Original Mels - Howe Ave,3.6,$$,303,"['American', 'Diners', 'Breakfast & Brunch']",38.5763969421387,-121.415786743164,"['565 Howe Ave', 'Sacramento, CA 95825']",565 Howe Ave,,,Sacramento,95825,19166417500.0
130,565-bru,bruchis-cheesesteaks-and-subs-sacramento-3,Bruchi's CheeseSteaks & Subs,4.2,$$,595,"['Cheesesteaks', 'Burgers', 'Sandwiches']",38.576422,-121.415816,"['565 Howe Ave', 'Ste 3', 'Sacramento, CA 95825']",565 Howe Ave,,,Sacramento,95825,19166439983.0
131,2700-goo,good-dogs-catering-sacramento,Good Dogs Catering,4.0,$,6,['Street Vendors'],38.5737991,-121.4703827,"['2700 J St', 'Sacramento, CA 95816']",2700 J St,,,Sacramento,95816,
132,6450-dos,dos-coyotes-border-cafe-sacramento-3,Dos Coyotes Border Cafe,3.8,$$,396,['Mexican'],38.5540885925293,-121.428672790527,"['6450 Folsom Blvd', 'Ste 110', 'Sacramento, CA 95819']",6450 Folsom Blvd,,,Sacramento,95819,19164525696.0
133,6000-jav,java-city-sacramento-10,Java City,3.0,$,53,['Coffee & Tea'],38.559972,-121.420606,"['6000 J St', 'Sacramento, CA 95819']",6000 J St,,,Sacramento,95819,19162787348.0
134,6511-moo,moonbelly-bakery-sacramento,Moonbelly Bakery,4.6,$$,175,['Bakeries'],38.55471,-121.42716,"['6511 Folsom Blvd', 'Sacramento, CA 95819']",6511 Folsom Blvd,,,Sacramento,95819,
135,2330-sun,sunshine-cafe-sacramento,Sunshine Cafe,4.1,$,116,"['Delis', 'Korean']",38.5540977024588,-121.457462063754,"['2330 Stockton Blvd', 'Sherman Building', 'Sacramento, CA 95817']",2330 Stockton Blvd,Sherman Building,Sherman Building,Sacramento,95817,19164522233.0
136,1210-ree,reeds-gourmet-meat-company-sacramento,Reeds Gourmet Meat Company,5.0,$$,21,['Meat Shops'],38.5550918579102,-121.426475524902,"['1210 66th St', 'Sacramento, CA 95819']",1210 66th St,,,Sacramento,95819,19164523996.0
137,1420-jim,jimboys-tacos-sacramento-5,Jimboy's Tacos,3.1,$,276,['Mexican'],38.56842982652811,-121.4704239843702,"['1420 29th St', 'Sacramento, CA 95816']",1420 29th St,,,Sacramento,95816,19164519944.0
138,1420-pit,pita-pit-sacramento,Pita Pit,3.8,$$,216,"['Mediterranean', 'Sandwiches', 'Fast Food']",38.5539667612201,-121.428151019539,"['1420 65th St', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,19167377482.0
139,1420-jam,jamba-sacramento,Jamba,3.7,$,144,['Juice Bars & Smoothies'],38.55385,-121.428175,"['1420 65th St', 'Ste 106', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,19164572712.0
140,1420-ben,bento-box-sacramento-4,Bento Box,3.3,$$,466,"['Japanese', 'Sushi Bars']",38.5542937,-121.4279933,"['1420 65th St', 'Ste 100', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,19164004829.0
141,1420-the,the-sandwich-spot-sacramento-6,The Sandwich Spot,3.5,$,135,"['Sandwiches', 'Cafes', 'Delis']",38.5538900708255,-121.42814850963,"['1420 65th St', 'Ste 104', 'Sacramento, CA 95819']",1420 65th St,,,Sacramento,95819,19164004639.0
142,2600-eds,eds-deli-market-sacramento,Ed's Deli Market,4.6,$,7,['Grocery'],38.5819549560547,-121.468444824219,"['2600 C St', 'Sacramento, CA 95816']",2600 C St,,,Sacramento,95816,19164470613.0
143,813-sus,sushi-hook-sacramento,Sushi Hook,3.5,$$,1643,"['Sushi Bars', 'Japanese']",38.579929,-121.41613,"['813 Howe Ave', 'Sacramento, CA 95825']",813 Howe Ave,,,Sacramento,95825,19169216707.0
144,45-ucd,uc-davis-health-system-farmers-market-sacramento,UC Davis Health System Farmers Market,4.1,$$,8,"['Farmers Market', 'Fruits & Veggies']",38.552025,-121.453034,"['45th & Y Street', 'Sacramento, CA 95817']",45th & Y Street,,,Sacramento,95817,19164847000.0
145,807-ram,ramen-and-more-sacramento-2,Ramen & More,3.8,$$,627,"['Korean', 'Ramen']",38.5794451,-121.4156249,"['807 Howe Ave', 'Sacramento, CA 95825']",807 Howe Ave,,,Sacramento,95825,19169226227.0
146,2730-caf,cafe-bernardo-sacramento-12,Cafe Bernardo,3.7,$$,168,"['Burgers', 'Pizza', 'Sandwiches']",38.570362,-121.471032,"['2730 Capitol Ave', 'Sacramento, CA 95816']",2730 Capitol Ave,,,Sacramento,95816,19166032304.0
147,807-von,vons-chicken-sacramento,Vons Chicken,4.3,$$,102,"['Korean', 'Chicken Wings', 'Ramen']",38.57958549830616,-121.4158604082312,"['807 Howe Ave', 'Sacramento, CA 95825']",807 Howe Ave,,,Sacramento,95825,19169226227.0
148,484-men,menchies-frozen-yogurt-sacramento-3,Menchie's Frozen Yogurt,4.5,$,170,['Ice Cream & Frozen Yogurt'],38.573556,-121.4144538,"['484 Howe Ave', 'Sacramento, CA 95825']",484 Howe Ave,,,Sacramento,95825,19163331084.0
149,6500-7el,7-eleven-sacramento-17,7-Eleven,2.5,$,11,"['Convenience Stores', 'Coffee & Tea']",38.5539987,-121.4273371,"['6500 Folsom Blvd', 'Sacramento, CA 95819']",6500 Folsom Blvd,,,Sacramento,95819,19167362087.0
150,1401-par,paragarys-sacramento-4,Paragary's,3.7,$$$,901,['New American'],38.5691261291504,-121.470970153809,"['1401 28th St', 'Sacramento, CA 95816']",1401 28th St,,,Sacramento,95816,19164575737.0
151,6500-sub,subway-sacramento-160,Subway,1.9,$,54,"['Sandwiches', 'Fast Food']",38.5538360665028,-121.427441845324,"['6500 Folsom Blvd', 'Sacramento, CA 95819']",6500 Folsom Blvd,,,Sacramento,95819,19167314040.0
152,1899-cor,coriander-vietnamese-restaurant-sacramento,Coriander Vietnamese Restaurant,3.9,$$,538,['Vietnamese'],38.56303,-121.46895,"['1899 Alhambra Blvd', 'Sacramento, CA 95816']",1899 Alhambra Blvd,,,Sacramento,95816,19164560888.0
153,466-zoc,zocalo-sacramento-19,Zocalo,4.3,$$,1049,"['Bars', 'Mexican', 'Breakfast & Brunch']",38.57343275,-121.41401677,"['466 Howe Ave', 'Sacramento, CA 95825']",466 Howe Ave,,,Sacramento,95825,19162520303.0
154,2701-sta,starbucks-sacramento-129,Starbucks,3.5,$$,49,['Coffee & Tea'],38.56966165,-121.47147673,"['2701 N St', 'A', 'Sacramento, CA 95816']",2701 N St,,,Sacramento,95816,19162238505.0
155,2730-ink,ink-eats-and-drinks-sacramento,Ink Eats & Drinks,3.8,$$,1445,"['American', 'Breakfast & Brunch', 'Sports Bars']",38.5693113,-121.4714254,"['2730 N St', 'Sacramento, CA 95816']",2730 N St,,,Sacramento,95816,19164562800.0
156,2700-tea,tea-bar-and-fusion-cafe-sacramento,Tea Bar & Fusion Cafe,4.3,$$,359,"['Coffee & Tea', 'Cafes']",38.57053,-121.47192,"['2700 Capitol Ave', 'Sacramento, CA 95816']",2700 Capitol Ave,,,Sacramento,95816,19164448227.0
157,2820-suz,suzie-burger-sacramento,Suzie Burger,3.4,$$,821,"['Burgers', 'Cheesesteaks']",38.5668578223241,-121.470894813538,"['2820 P St', 'Sacramento, CA 95816']",2820 P St,,,Sacramento,95816,19164553500.0
158,458-sta,starbucks-sacramento-43,Starbucks,3.7,$,97,['Coffee & Tea'],38.57337018,-121.41387623,"['458 Howe Ave', 'University Village', 'Sacramento, CA 95825']",458 Howe Ave,,,Sacramento,95825,19166493225.0
159,6601-von,vons-chicken-east-sacramento-sacramento-3,Vons Chicken - East Sacramento,4.4,$$,80,"['Chicken Wings', 'Korean', 'Beer Bar']",38.55411914847768,-121.4261867,"['6601 Folsom Blvd', 'Ste 100', 'Sacramento, CA 95819']",6601 Folsom Blvd,,,Sacramento,95819,19162284670.0
160,2232-ben,bennetts-american-cooking-sacramento,Bennett's American Cooking,3.6,$$,331,"['New American', 'Wine Bars']",38.57381277962179,-121.41373214880784,"['2232 Fair Oaks Blvd', 'Sacramento, CA 95825']",2232 Fair Oaks Blvd,,,Sacramento,95825,19165159680.0
161,901-pan,panera-bread-sacramento-2,Panera Bread,3.1,$,404,"['Sandwiches', 'Salad', 'Soup']",38.5820022,-121.4158245,"['901 Howe Ave', 'Sacramento, CA 95825']",901 Howe Ave,,,Sacramento,95825,19165686400.0
162,424-saf,safeway-sacramento-5,Safeway,3.0,$$,149,['Grocery'],38.5733054510907,-121.41322110945566,"['424 Howe Ave', 'Sacramento, CA 95825']",424 Howe Ave,,,Sacramento,95825,19169251676.0
163,2801-hid,hidden-dumpling-house-midtown-sacramento,Hidden Dumpling House Midtown,4.0,$$,324,"['Chinese', 'Noodles', 'Bubble Tea']",38.567359,-121.471809,"['2801 P St', 'Sacramento, CA 95816']",2801 P St,,,Sacramento,95816,19168224005.0
164,2254-pok,poke-noke-sacramento-4,Poke Noke,4.1,$$,496,"['Poke', 'Hawaiian']",38.5740130061761,-121.412990614772,"['2254 Fair Oaks Blvd', 'Sacramento, CA 95825']",2254 Fair Oaks Blvd,,,Sacramento,95825,19165689811.0
165,400-buc,buckhorn-bbq-grill-sacramento-uv-sacramento,Buckhorn BBQ + Grill - Sacramento UV,3.5,$$,402,"['Barbeque', 'Burgers', 'Caterers']",38.57308430000208,-121.41289922886254,"['400 Howe Ave', 'Ste 2', 'Sacramento, CA 95825']",400 Howe Ave,,,Sacramento,95825,19168903098.0
166,6727-taq,taqueria-santos-laguna-sacramento,Taqueria Santos Laguna,3.2,$,176,['Mexican'],38.5536897,-121.4253258,"['6727 Folsom Blvd', 'Sacramento, CA 95819']",6727 Folsom Blvd,,,Sacramento,95819,19164521500.0
167,2264-pea,pearls-boba-and-shaved-ice-sacramento,Pearls Boba and Shaved Ice,4.0,$$,568,"['Desserts', 'Coffee & Tea', 'Shaved Ice']",38.5737373950602,-121.41282577099,"['2264 Fair Oaks Blvd', 'Ste 102', 'Sacramento, CA 95825']",2264 Fair Oaks Blvd,,,Sacramento,95825,19165141444.0
168,2828-mid,midtown-market-and-deli-sacramento,Midtown Market & Deli,4.2,$,28,"['Shopping', 'Convenience Stores', 'Delis']",38.5655136108398,-121.471611022949,"['2828 Q St', 'Sacramento, CA 95816']",2828 Q St,,,Sacramento,95816,19167362373.0
169,2502-dru,drunken-noodle-midtown-sacramento-4,Drunken Noodle - Midtown,4.5,$$,700,"['Thai', 'Noodles', 'Vegan']",38.5747043,-121.4729807,"['2502 J St', 'Sacramento, CA 95816']",2502 J St,,,Sacramento,95816,19164471855.0
170,943-boi,boiling-avenue-sacramento,Boiling Avenue,4.1,$$,759,"['Hot Pot', 'Taiwanese', 'Asian Fusion']",38.58373,-121.41586,"['943 Howe Ave', 'Sacramento, CA 95825']",943 Howe Ave,,,Sacramento,95825,19169239888.0
171,945-lab,la-bou-sacramento-17,La Bou,2.7,$$,250,"['Bakeries', 'Coffee & Tea']",38.5836359587913,-121.415928928608,"['945 Howe Ave', 'Sacramento, CA 95825']",945 Howe Ave,,,Sacramento,95825,19169200974.0
172,2431-tha,thai-basil-restaurant-sacramento-6,Thai Basil Restaurant,3.4,$$,678,['Thai'],38.57517,-121.47333,"['2431 J St', 'Sacramento, CA 95816']",2431 J St,,,Sacramento,95816,19164427690.0
173,2431-veg,veg-cafe-sacramento-3,Veg Cafe,4.5,$$,657,"['Vegan', 'Breakfast & Brunch', 'American']",38.5751795,-121.4733538,"['2431 J St', 'Fl 2', 'Sacramento, CA 95816']",2431 J St,,,Sacramento,95816,19164488768.0
174,1767-cal,california-prime-meats-sacramento,California Prime Meats,2.5,$$,18,['Meat Shops'],38.5963291,-121.4477222,"['1767 Tribute Rd', 'Ste E', 'Sacramento, CA 95815']",1767 Tribute Rd,,,Sacramento,95815,18889166328.0
175,3030-elr,el-rincon-mexican-restaurant-sacramento,El Rincon Mexican Restaurant,4.4,$$,144,['Mexican'],38.56161,-121.47036,"['3030 T St', 'Sacramento, CA 95816']",3030 T St,,,Sacramento,95816,19162284382.0
176,2417-bab,babes-ice-cream-and-donuts-sacramento,Babes Ice Cream & Donuts,4.4,$,288,"['Donuts', 'Vegan', 'Ice Cream & Frozen Yogurt']",38.575433,-121.473844,"['2417 J St', 'Sacramento, CA 95816']",2417 J St,,,Sacramento,95816,19164764519.0
177,2416-chi,chicago-fire-sacramento-sacramento,Chicago Fire - Sacramento,3.7,$$,1349,"['Pizza', 'Chicken Wings', 'Italian']",38.574843,-121.473749,"['2416 J St', 'Sacramento, CA 95814']",2416 J St,,,Sacramento,95814,19164430440.0
178,2416-ici,icing-on-the-cupcake-sacramento-2,Icing On The Cupcake,4.4,$,252,"['Cupcakes', 'Bakeries']",38.574822,-121.473849,"['2416 J St', 'Sacramento, CA 95816']",2416 J St,,,Sacramento,95816,19163034333.0
179,2413-gin,ginger-elizabeth-chocolates-sacramento-5,Ginger Elizabeth Chocolates,4.6,$$,301,"['Macarons', 'Desserts', 'Chocolatiers & Shops']",38.575526,-121.473804,"['2413 J St', 'Ste 120', 'Sacramento, CA 95816']",2413 J St,,,Sacramento,95816,19167061738.0
180,2413-ros,ro-sham-beaux-sacramento,Ro Sham Beaux,4.6,$$,110,"['Wine Bars', 'Beer Bar', 'Sandwiches']",38.575423,-121.47383,"['2413 J St', 'Sacramento, CA 95816']",2413 J St,,,Sacramento,95816,19163651216.0
181,2270-cam,campus-shell-service-center-sacramento-2,Campus Shell Service Center,3.8,$$,40,"['Convenience Stores', 'Smog Check Stations', 'Auto Repair']",38.5740465575285,-121.411778926849,"['2270 Fair Oaks Blvd', 'Sacramento, CA 95825']",2270 Fair Oaks Blvd,,,Sacramento,95825,19169226653.0
182,1820-pus,pushkins-bakery-sacramento,Pushkin's Bakery,4.3,$$,906,"['Bakeries', 'Cupcakes', 'Patisserie/Cake Shop']",38.56398,-121.47218,"['1820 29th St', 'Sacramento, CA 95816']",1820 29th St,,,Sacramento,95816,19163767752.0
183,2406-bea,beach-hut-deli-sacramento,Beach Hut Deli,3.7,$$,341,"['Sandwiches', 'Delis', 'Salad']",38.5750533,-121.4741946,"['2406 J St', 'Sacramento, CA 95816']",2406 J St,,,Sacramento,95816,19164421400.0
184,2831-rev,revolution-winery-and-kitchen-sacramento,Revolution Winery & Kitchen,4.2,$$,679,"['Vegan', 'New American', 'Wine Bars']",38.5637815,-121.4725591,"['2831 S St', 'Sacramento, CA 95816']",2831 S St,,,Sacramento,95816,19164447711.0
185,2401-ric,ricks-dessert-diner-sacramento-2,Rick's Dessert Diner,3.4,$$,1430,"['Desserts', 'Bakeries', 'Custom Cakes']",38.5753343435263,-121.474300732185,"['2401 J St', 'Sacramento, CA 95816']",2401 J St,,,Sacramento,95816,19164440969.0
186,2820-sac,sacramento-natural-foods-co-op-sacramento,Sacramento Natural Foods Co-op,3.9,$$,807,"['Grocery', 'Health Markets', 'Delis']",38.5645782976791,-121.47273462912,"['2820 R St', 'Sacramento, CA 95816']",2820 R St,,,Sacramento,95816,19164552667.0
187,2829-tem,temple-coffee-roasters-sacramento-2,Temple Coffee Roasters,4.2,$$,969,"['Coffee & Tea', 'Coffee Roasteries']",38.5639256154602,-121.472434499719,"['2829 S St', 'Sacramento, CA 95816']",2829 S St,,,Sacramento,95816,19164541272.0
188,2416-tre,tres-hermanas-sacramento-4,Tres Hermanas,3.9,$$,2894,['Mexican'],38.57369,-121.47456,"['2416 K St', 'Sacramento, CA 95816']",2416 K St,,,Sacramento,95816,19164436919.0
189,2331-djm,d-j-market-sacramento,D J Market,4.8,$$,5,['Grocery'],38.5765723,-121.4743293,"['2331 I St', 'Sacramento, CA 95816']",2331 I St,,,Sacramento,95816,19164489527.0
190,501-rut,ruths-chris-steak-house-sacramento,Ruth's Chris Steak House,4.0,$$$,1194,"['Steakhouses', 'Seafood', 'Wine Bars']",38.5747478,-121.4112297,"['501 Pavilions Ln', 'Sacramento, CA 95825']",501 Pavilions Ln,,,Sacramento,95825,19162862702.0
191,1000-cra,cracker-barrel-old-country-store-sacramento-2,Cracker Barrel Old Country Store,2.4,$$,1213,"['Breakfast & Brunch', 'American', 'Southern']",38.58393465121005,-121.41451820968962,"['1000 Howe Ave', 'Sacramento, CA 95825']",1000 Howe Ave,,,Sacramento,95825,19165641006.0
192,1030-blu,blue-house-korean-bbq-sacramento,Blue House Korean BBQ,3.8,$$,1815,"['Korean', 'Barbeque']",38.58427,-121.41455,"['1030 Howe Ave', 'Sacramento, CA 95825']",1030 Howe Ave,,,Sacramento,95825,19166462004.0
193,1050-cam,campus-liquor-wine-and-food-sacramento,Campus Liquor Wine & Food,4.0,$$$,2,"['Grocery', 'Beer, Wine & Spirits']",38.584571,-121.414817,"['1050 Howe Ave', 'Sacramento, CA 95825']",1050 Howe Ave,,,Sacramento,95825,19169225490.0
194,1050-pre,prestige-liquor-and-wine-sacramento,Prestige Liquor & Wine,4.0,$$,5,"['Beer, Wine & Spirits']",38.58457,-121.41481,"['1050 Howe Ave', 'Sacramento, CA 95825']",1050 Howe Ave,,,Sacramento,95825,19165646580.0
195,515-caf,cafe-bernardo-at-pavilions-sacramento,Cafe Bernardo At Pavilions,3.5,$$,481,"['New American', 'Coffee & Tea']",38.5748952966843,-121.411105692387,"['515 Pavilions Ln', 'Sacramento, CA 95825']",515 Pavilions Ln,,,Sacramento,95825,19169222870.0
196,1111-wor,world-traveler-coffee-roasters-sacramento,World Traveler Coffee Roasters,4.0,$$,99,['Coffee Roasteries'],38.57391,-121.47491,"['1111 24th St', 'Ste 101', 'Sacramento, CA 95816']",1111 24th St,,,Sacramento,95816,
197,1004-dri,drip-espresso-sacramento-2,Drip Espresso,4.8,$,103,"['Coffee & Tea', 'Breakfast & Brunch']",38.57504154941841,-121.47484000772236,"['1004 24th St', 'Sacramento, CA 95816']",1004 24th St,,,Sacramento,95816,
198,2330-dum,dumpling-house-sacramento-2,Dumpling House,4.2,$$,384,['Pan Asian'],38.5751745,-121.47484117,"['2330 J St', 'Sacramento, CA 95816']",2330 J St,,,Sacramento,95816,19169429588.0
199,525-wil,williams-sonoma-sacramento,Williams-Sonoma,2.8,$$$,78,"['Kitchen & Bath', 'Specialty Food']",38.5758,-121.41106,"['525 Pavilions Ln', 'Sacramento, CA 95825']",525 Pavilions Ln,,,Sacramento,95825,19169233301.0
200,2326-cor,cornerstone-cafe-and-bar-sacramento-2,Cornerstone Cafe & Bar,3.4,$$,443,"['American', 'Breakfast & Brunch', 'Sports Bars']",38.5752487182617,-121.474967956543,"['2326 J St', 'Sacramento, CA 95816']",2326 J St,,,Sacramento,95816,19164410948.0
201,2326-dom,dominos-pizza-sacramento-16,Domino's Pizza,2.8,$,102,"['Pizza', 'Chicken Wings', 'Sandwiches']",38.5733209134251,-121.410457052317,"['2326 Fair Oaks Blvd', 'Sacramento, CA 95825']",2326 Fair Oaks Blvd,,,Sacramento,95825,19162838000.0
202,2310-sub,subway-sacramento-128,Subway,2.5,$,32,"['Sandwiches', 'Fast Food']",38.5735236,-121.410439491328,"['2310 Fair Oaks Blvd', 'Ste B', 'Sacramento, CA 95825']",2310 Fair Oaks Blvd,,,Sacramento,95825,19169231212.0
203,571-pia,piatti-sacramento-sacramento-2,Piatti,4.1,$$,739,"['Italian', 'Pizza', 'Seafood']",38.5755117,-121.4106032,"['571 Pavilions Ln', 'Sacramento, CA 95825']",571 Pavilions Ln,,,Sacramento,95825,19166498885.0
204,2310-che,chef-bo-sacramento,Chef Bo,3.8,$$,471,['Chinese'],38.573623,-121.410413,"['2310 Fair Oaks Blvd', 'Ste A', 'Sacramento, CA 95825']",2310 Fair Oaks Blvd,,,Sacramento,95825,19165686088.0
